tokens,pos_tags
"['Człowiek', 'w', 'kasku', 'i', 'kombinezonie', 'jedzie', 'na', 'tylnym', 'kole', 'żółtego', 'motocykla', ',', 'a', 'za', 'nim', 'jedzie', 'na', 'motorze', 'druga', 'osoba', '.']","[0, 1, 0, 3, 0, 4, 1, 2, 0, 2, 0, 5, 3, 1, 7, 4, 1, 0, 2, 0, 5]"
"['Łysy', 'mężczyzna', 'w', 'białej', 'koszuli', 'i', 'brązowych', 'spodenkach', 'gra', 'na', 'małej', 'gitarze', ',', 'stojąc', 'przed', 'platformą', 'ze', 'sprzętem', 'muzycznym', '.']","[2, 0, 1, 2, 0, 3, 2, 0, 4, 1, 2, 0, 5, 4, 1, 0, 1, 0, 2, 5]"
"['Kolorowe', 'pojazdy', 'z', 'szerokimi', 'kołami', 'jadą', 'obok', 'siebie', ',', 'pokonując', 'zakręt', '.']","[2, 0, 1, 2, 0, 4, 1, 7, 5, 4, 0, 5]"
"['Ludzie', 'siedzą', 'o', 'zmierzchu', 'na', 'trawie', 'w', 'pobliżu', 'ustawionych', 'w', 'rzędzie', 'balonów', '.']","[0, 4, 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 5]"
"['Dwie', 'duże', 'jaszczurki', 'stoją', 'nad', 'wodą', ',', 'obejmując', 'się', 'przednimi', 'łapami', '.']","[6, 2, 0, 4, 1, 0, 5, 4, 7, 2, 0, 5]"
"['Przed', 'klęczącym', 'na', 'chodniku', 'człowiekiem', 'leży', 'pies', ',', 'a', 'na', 'nim', 'stoi', 'szczur', '.']","[1, 2, 1, 0, 0, 4, 0, 5, 3, 1, 7, 4, 0, 5]"
"['Dwa', 'duże', ',', 'mokre', 'psy', 'biegają', 'po', 'piasku', 'w', 'pobliżu', 'wody', '.']","[6, 2, 5, 2, 0, 4, 1, 0, 1, 0, 0, 5]"
"['Mężczyzna', 'w', 'czerwonej', 'kurtce', 'i', 'krótkich', 'spodenkach', 'stoi', 'na', 'skale', 'obok', 'żółtego', 'kajaka', '.']","[0, 1, 2, 0, 3, 2, 0, 4, 1, 0, 1, 2, 0, 5]"
"['Kobieta', 'stoi', 'na', 'kolorowej', 'desce', 'surfingowej', 'i', 'płynie', 'na', 'fali', '.']","[0, 4, 1, 2, 0, 2, 3, 4, 1, 0, 5]"
"['Kobieta', 'i', 'mężczyzna', 'stoją', 'z', 'dziećmi', 'na', 'rękach', ',', 'a', 'obok', 'stoi', 'ksiądz', 'z', 'otwartą', 'książką', ',', 'patrząc', 'na', 'dziecko', 'trzymane', 'przez', 'kobietę', '.']","[0, 3, 0, 4, 1, 0, 1, 0, 5, 3, 9, 4, 0, 1, 2, 0, 5, 4, 1, 0, 2, 1, 0, 5]"
"['Dziewczynka', 'zjeżdża', 'na', 'dmuchanej', 'zjeżdżalni', ',', 'w', 'tle', 'patrzy', 'na', 'nią', 'chłopiec', '.']","[0, 4, 1, 2, 0, 5, 1, 0, 4, 1, 7, 0, 5]"
"['Trzy', 'starsze', 'kobiety', ',', 'w', 'tym', 'dwie', 'podpierające', 'się', 'laską', ',', 'idą', 'obok', 'siebie', '.']","[6, 2, 0, 5, 1, 7, 6, 2, 7, 0, 5, 4, 1, 7, 5]"
"['Dziewczynka', 'w', 'różowym', 'kapeluszu', 'i', 'z', 'zegarkiem', 'na', 'ręce', 'spogląda', 'przez', 'obiektyw', 'aparatu', 'fotograficznego', '.']","[0, 1, 2, 0, 3, 1, 0, 1, 0, 4, 1, 0, 0, 2, 5]"
"['Dziewczynka', 'w', 'niebieskim', 'kostiumie', 'stoi', 'z', 'hula-hoop', 'na', 'biodrach', 'na', 'tle', 'czarnej', 'ściany', 'ozdobionej', 'kolorowymi', 'kształtami', '.']","[0, 1, 2, 0, 4, 1, 0, 1, 0, 1, 0, 2, 0, 2, 2, 0, 5]"
"['Widziana', 'od', 'tyłu', 'kobieta', 'w', 'czarnym', 'płaszczu', 'i', 'brązowej', 'czapce', 'idzie', 'między', 'ławkami', 'i', 'drzewami', 'po', 'chodniku', ',', 'na', 'którym', 'są', 'kałuże', '.']","[2, 1, 0, 0, 1, 2, 0, 3, 2, 0, 4, 1, 0, 3, 0, 1, 0, 5, 1, 8, 4, 0, 5]"
"['Człowiek', 'w', 'czerwonym', 'kasku', 'na', 'głowie', 'przejeżdża', 'na', 'rolkach', 'po', 'barierce', '.']","[0, 1, 2, 0, 1, 0, 4, 1, 0, 1, 0, 5]"
"['Nad', 'brzegiem', 'wody', ',', 'w', 'pobliżu', 'motorówki', ',', 'stoją', 'dwaj', 'mężczyźni', 'z', 'wędkami', '.']","[1, 0, 0, 5, 1, 0, 0, 5, 4, 6, 0, 1, 0, 5]"
"['Kobieta', 'siedzi', 'na', 'skale', 'w', 'pobliżu', 'wodospadu', '.']","[0, 4, 1, 0, 1, 0, 0, 5]"
"['Duży', 'ptak', 'o', 'długiej', 'szyi', 'stoi', 'na', 'skale', 'w', 'pobliżu', 'płynącej', 'wody', '.']","[2, 0, 1, 2, 0, 4, 1, 0, 1, 0, 2, 0, 5]"
"['Chłopak', 'w', 'szarej', 'bluzie', 'stoi', 'obok', 'dziewczyny', 'trzymającej', 'w', 'rękach', 'talerz', 'z', 'jedzeniem', '.']","[0, 1, 2, 0, 4, 1, 0, 2, 1, 0, 0, 1, 0, 5]"
"['Mężczyzna', 'siedzi', 'pod', 'drzewami', 'obok', 'chodnika', ',', 'grając', 'na', 'akordeonie', '.']","[0, 4, 1, 0, 1, 0, 5, 4, 1, 0, 5]"
"['Chłopiec', 'i', 'dziewczynka', 'odbijają', 'się', 'na', 'trampolinie', '.']","[0, 3, 0, 4, 7, 1, 0, 5]"
"['Dwa', 'osły', 'obładowane', 'bagażami', 'i', 'człowiek', 'w', 'kapeluszu', 'przemierzają', 'górski', 'teren', '.']","[6, 0, 2, 0, 3, 0, 1, 0, 4, 2, 0, 5]"
"['Dwójka', 'nagich', 'dzieci', 'ubrudzonych', 'farbkami', 'siedzi', 'na', 'podłodze', 'obok', 'porozrzucanych', 'kartek', '.']","[0, 2, 0, 2, 0, 4, 1, 0, 1, 2, 0, 5]"
"['Trzy', 'kobiety', 'ubrane', 'w', 'długie', 'szaty', 'tańczą', 'obok', 'wiszącej', 'za', 'ich', 'plecami', 'flagi', '.']","[6, 0, 2, 1, 2, 0, 4, 1, 2, 1, 7, 0, 0, 5]"
"['Dziewczynka', 'skacze', 'na', 'skakance', 'na', 'chodniku', 'obok', 'trawnika', '.']","[0, 4, 1, 0, 1, 0, 1, 0, 5]"
"['Biała', 'łódź', 'płynie', 'po', 'wodzie', ',', 'zostawiając', 'za', 'sobą', 'miasto', 'z', 'wieżowcami', '.']","[2, 0, 4, 1, 0, 5, 4, 1, 7, 0, 1, 0, 5]"
"['Cztery', 'osoby', 'w', 'sportowych', 'strojach', 'ścigają', 'się', 'na', 'brązowych', 'koniach', 'na', 'torze', 'w', 'pobliżu', 'gór', '.']","[6, 0, 1, 2, 0, 4, 7, 1, 2, 0, 1, 0, 1, 0, 0, 5]"
"['Sześć', 'łodzi', 'z', 'dwuosobowymi', 'załogami', 'płynie', 'po', 'wodzie', '.']","[6, 0, 1, 2, 0, 4, 1, 0, 5]"
"['Pięcioro', 'dzieci', 'huśta', 'się', 'na', 'dużej', ',', 'okrągłej', 'huśtawce', ',', 'za', 'którą', 'stoi', 'jeszcze', 'jedna', 'osoba', '.']","[6, 0, 4, 7, 1, 2, 5, 2, 0, 5, 1, 8, 4, 10, 2, 0, 5]"
"['Kobieta', 'w', 'skąpym', ',', 'sportowym', 'stroju', 'przebiła', 'piłkę', 'nad', 'siatką', '.']","[0, 1, 2, 5, 2, 0, 4, 0, 1, 0, 5]"
"['Dwa', 'samochody', 'wyścigowe', 'jadą', 'blisko', 'siebie', 'ulicą', '.']","[6, 0, 2, 4, 9, 7, 0, 5]"
"['Dwójka', 'dzieci', 'w', 'czerwonych', 'kaskach', 'i', 'ochraniaczach', 'walczy', 'ze', 'sobą', '.']","[0, 0, 1, 2, 0, 3, 0, 4, 1, 7, 5]"
"['Dwie', 'kobiety', 'składają', 'zamówienie', 'u', 'kelnera', 'w', 'restauracji', '.']","[6, 0, 4, 0, 1, 0, 1, 0, 5]"
"['Mężczyzna', 'w', 'garniturze', 'śpi', 'w', 'środku', 'transportu', 'z', 'teczką', 'na', 'kolanach', ',', 'opierając', 'się', 'głową', 'o', 'poręcz', '.']","[0, 1, 0, 4, 1, 0, 0, 1, 0, 1, 0, 5, 4, 7, 0, 1, 0, 5]"
"['Sześć', 'dziewczynek', 'stojących', 'jedna', 'obok', 'drugiej', 'gra', 'na', 'prostych', 'instrumentach', 'w', 'kościele', '.']","[6, 0, 2, 2, 1, 2, 0, 1, 2, 0, 1, 0, 5]"
"['Sędzia', 'z', 'muchą', 'na', 'szyi', 'obserwuje', ',', 'jak', 'zawodniczka', 'zadaje', 'cios', 'nogą', 'drugiej', 'zawodniczce', '.']","[0, 1, 0, 1, 0, 4, 5, 12, 0, 4, 0, 0, 2, 0, 5]"
"['Chłopiec', 'jeździ', 'na', 'rolkach', 'po', 'placu', '.']","[0, 4, 1, 0, 1, 0, 5]"
"['Ludzie', 'jeżdżą', 'na', 'łyżwach', 'na', 'lodowisku', 'wśród', 'wysokich', 'budynków', '.']","[0, 4, 1, 0, 1, 0, 1, 2, 0, 5]"
"['Człowiek', 'w', 'czapce', 'z', 'daszkiem', 'jeździ', 'na', 'rolkach', ',', 'pokonując', 'przeszkodę', 'w', 'postaci', 'muru', '.']","[0, 1, 0, 1, 0, 4, 1, 0, 5, 4, 0, 1, 0, 0, 5]"
"['Uśmiechnięty', 'mężczyzna', 'w', 'czarnej', 'koszulce', 'siedzi', 'przy', 'stoliku', '.']","[2, 0, 1, 2, 0, 4, 1, 0, 5]"
"['Dziecko', 'stoi', 'z', 'drewnianym', 'rowerkiem', 'niedaleko', 'plaży', '.']","[0, 4, 1, 2, 0, 1, 0, 5]"
"['Człowiek', 'w', 'białym', 'kasku', 'wykonuje', 'obrót', 'w', 'powietrzu', 'wraz', 'z', 'rowerem', '.']","[0, 1, 2, 0, 4, 0, 1, 0, 9, 1, 0, 5]"
"['Mężczyzna', 'trzymający', 'wiosła', 'i', 'kobieta', 'siedzą', 'w', 'kamizelkach', 'w', 'łódce', '.']","[0, 2, 0, 3, 0, 4, 1, 0, 1, 0, 5]"
"['Mężczyzna', 'w', 'turystycznym', 'stroju', 'stoi', 'na', 'trawie', ',', 'trzymając', 'czapkę', 'i', 'opierając', 'się', 'o', 'drewniany', 'słup', '.']","[0, 1, 2, 0, 4, 1, 0, 5, 4, 0, 3, 4, 7, 1, 2, 0, 5]"
"['Mężczyzna', 'z', 'kamerą', 'w', 'ręce', 'stoi', 'nieopodal', 'lokomotywy', '.']","[0, 1, 0, 1, 0, 4, 1, 0, 5]"
"['Dziewczynka', 'i', 'chłopiec', 'skaczą', 'na', 'trampolinie', 'stojącej', 'na', 'trawie', '.']","[0, 3, 0, 4, 1, 0, 2, 1, 0, 5]"
"['Zawodniczka', 'z', 'piłką', 'do', 'koszykówki', 'spogląda', 'w', 'górę', '.']","[0, 1, 0, 1, 0, 4, 1, 0, 5]"
"['Łabędź', 'z', 'rozłożonymi', 'skrzydłami', 'biegnie', 'po', 'wodzie', 'w', 'pobliżu', 'drugiego', 'płynącego', 'łabędzia', '.']","[0, 1, 2, 0, 4, 1, 0, 1, 0, 2, 2, 0, 5]"
"['Dziewczynka', 'o', 'ciemnych', 'oczach', 'patrzy', 'na', 'czarny', 'przedmiot', ',', 'który', 'trzyma', 'w', 'ręce', '.']","[0, 1, 2, 0, 4, 1, 2, 0, 5, 8, 4, 1, 0, 5]"
"['Chłopiec', 'trzyma', 'drewniany', 'klocek', 'od', 'układanki', 'stojącej', 'na', 'stole', 'obok', '.']","[0, 4, 2, 0, 1, 0, 2, 1, 0, 9, 5]"
"['Chłopiec', 'w', 'czerwonej', 'bluzie', 'stoi', 'przy', 'barierce', 'nad', 'wodą', ',', 'a', 'obok', 'niego', 'stoi', 'oparta', 'wędka', '.']","[0, 1, 2, 0, 4, 1, 0, 1, 0, 5, 3, 1, 7, 4, 2, 0, 5]"
"['Kobieta', 'o', 'ciemnych', 'włosach', 'stoi', 'na', 'targu', ',', 'spoglądając', 'na', 'owoce', '.']","[0, 1, 2, 0, 4, 1, 0, 5, 4, 1, 0, 5]"
"['Kobieta', 'z', 'laską', 'i', 'mężczyzna', 'w', 'kurtce', 'i', 'czapce', 'siedzą', 'na', 'czerwonej', 'ławce', 'obok', 'księgarni', '.']","[0, 1, 0, 3, 0, 1, 0, 3, 0, 4, 1, 2, 0, 1, 0, 5]"
"['Dziewczyna', 'w', 'jasnych', 'spodniach', 'stoi', 'na', 'rękach', 'na', 'trampolinie', '.']","[0, 1, 2, 0, 4, 1, 0, 1, 0, 5]"
"['Dwóch', 'ratowników', 'płynie', 'pontonem', 'w', 'pochmurny', 'dzień', '.']","[6, 0, 4, 0, 1, 2, 0, 5]"
"['Dziewczynka', 'w', 'żółtej', 'sukience', 'pochyla', 'się', 'nad', 'dużym', 'arbuzem', '.']","[0, 1, 2, 0, 4, 7, 1, 2, 0, 5]"
"['Dziewczynka', 'stoi', 'na', 'śniegu', 'na', 'nartach', ',', 'podpierając', 'się', 'kijkiem', '.']","[0, 4, 1, 0, 1, 0, 5, 4, 7, 0, 5]"
"['Dziecko', 'idzie', 'drogą', ',', 'prowadząc', 'przed', 'sobą', 'mały', 'wózek', 'z', 'lalką', '.']","[0, 4, 0, 5, 4, 1, 7, 2, 0, 1, 0, 5]"
"['Dwa', 'wychudzone', 'konie', 'znajdują', 'się', 'na', 'piasku', '.']","[6, 2, 0, 4, 7, 1, 0, 5]"
"['Dziecko', 'w', 'kurtce', 'biegnie', 'wśród', 'leżących', 'na', 'ziemi', 'pożółkłych', 'liści', '.']","[0, 1, 0, 4, 1, 2, 1, 0, 2, 0, 5]"
"['Chłopiec', 'siedzi', 'na', 'toalecie', 'z', 'rękami', 'przy', 'twarzy', '.']","[0, 4, 1, 0, 1, 0, 1, 0, 5]"
"['Łabędź', 'biegnie', 'po', 'wodzie', 'z', 'rozłożonymi', 'skrzydłami', '.']","[0, 4, 1, 0, 1, 2, 0, 5]"
"['Dwie', 'krowy', ',', 'brązowa', 'i', 'czarna', ',', 'biegną', 'po', 'trawie', ',', 'mając', 'za', 'sobą', 'psa', 'i', 'ogrodzenie', '.']","[6, 0, 5, 2, 3, 2, 5, 4, 1, 0, 5, 4, 1, 7, 0, 3, 0, 5]"
"['Dwie', 'gondole', 'i', 'tramwaj', 'wodny', 'płyną', 'po', 'wodzie', 'w', 'mieście', '.']","[6, 0, 3, 0, 2, 4, 1, 0, 1, 0, 5]"
"['Mała', 'dziewczynka', 'o', 'rudych', 'włosach', 'siedzi', 'na', 'barkach', 'ciemnookiego', 'mężczyzny', 'w', 'czapce', 'baseballowej', '.']","[2, 0, 1, 2, 0, 4, 1, 0, 2, 0, 1, 0, 2, 5]"
"['Widziana', 'od', 'tyłu', 'kobieta', 'w', 'czerwonych', 'spodniach', 'jedzie', 'na', 'rolkach', 'między', 'pachołkami', '.']","[2, 1, 0, 0, 1, 2, 0, 4, 1, 0, 1, 0, 5]"
"['Grupa', 'uśmiechniętych', 'ludzi', 'siedzi', 'na', 'betonowych', 'schodach', '.']","[0, 2, 0, 4, 1, 2, 0, 5]"
"['Człowiek', 'skacze', 'na', 'deskorolce', 'obok', 'biało', '-', 'czerwonego', 'słupka', '.']","[0, 4, 1, 0, 1, 2, 5, 2, 0, 5]"
"['Młode', 'dziewczyny', 'z', 'chustami', 'na', 'biodrach', 'tańczą', ',', 'unosząc', 'ręce', 'do', 'góry', '.']","[2, 0, 1, 0, 1, 0, 4, 5, 4, 0, 1, 0, 5]"
"['Czarno', '-', 'biały', 'pies', 'skacze', 'w', 'kierunku', 'uszkodzonej', 'piłki', '.']","[2, 5, 2, 0, 4, 1, 0, 2, 0, 5]"
"['Mała', 'dziewczynka', 'w', 'różowej', 'bluzce', 'biegnie', 'niedaleko', 'pomarańczowych', 'skał', '.']","[2, 0, 1, 2, 0, 4, 1, 2, 0, 5]"
"['Kobieta', 'i', 'dwóch', 'mężczyzn', ',', 'jeden', 'w', 'ciemnych', 'okularach', ',', 'pozują', 'do', 'zdjęcia', '.']","[0, 3, 6, 0, 5, 2, 1, 2, 0, 5, 4, 1, 0, 5]"
"['Samochód', 'terenowy', 'z', 'kołem', 'przy', 'tylnej', 'szybie', 'stoi', 'zakopany', 'w', 'błocie', '.']","[0, 2, 1, 0, 1, 2, 0, 4, 2, 1, 0, 5]"
"['Mężczyzna', 'w', 'rękawicy', 'ochronnej', 'trzyma', 'ptaka', 'z', 'rozłożonymi', 'skrzydłami', '.']","[0, 1, 0, 2, 4, 0, 1, 2, 0, 5]"
"['Kobieta', 'w', 'czerwonej', 'bluzce', 'jedzie', 'na', 'rolkach', 'po', 'ulicy', 'w', 'mieście', '.']","[0, 1, 2, 0, 4, 1, 0, 1, 0, 1, 0, 5]"
"['Człowiek', 'w', 'zimowym', 'stroju', 'i', 'okularach', 'skacze', 'na', 'desce', 'snowboardowej', 'nad', 'zaśnieżonym', 'zboczem', '.']","[0, 1, 2, 0, 3, 0, 4, 1, 0, 2, 1, 2, 0, 5]"
"['Rudy', 'kot', 'siedzi', 'naprzeciwko', 'ciemnoskórego', 'chłopaka', 'z', 'gitarą', '.']","[2, 0, 4, 1, 2, 0, 1, 0, 5]"
"['Uśmiechnięta', 'dziewczynka', 'zjeżdża', 'po', 'śniegu', 'z', 'górki', 'na', 'czerwonych', 'plastikowych', 'sankach', '.']","[2, 0, 4, 1, 0, 1, 0, 1, 2, 2, 0, 5]"
"['Kilka', 'osób', 'znajduje', 'się', 'tuż', 'nad', 'basenem', '.']","[8, 0, 4, 7, 10, 1, 0, 5]"
"['Mężczyzna', 'i', 'kobieta', 'w', 'ślubnych', 'strojach', 'idą', 'w', 'kościele', 'wśród', 'elegancko', 'ubranych', 'osób', '.']","[0, 3, 0, 1, 2, 0, 4, 1, 0, 1, 9, 2, 0, 5]"
"['Mężczyzna', 'w', 'zimowym', 'stroju', 'i', 'kasku', 'idzie', 'po', 'śniegu', ',', 'trzymając', 'linę', '.']","[0, 1, 2, 0, 3, 0, 4, 1, 0, 5, 4, 0, 5]"
"['Jedna', 'dziewczyna', 'z', 'łyżwami', 'na', 'nogach', 'siedzi', 'na', 'barierce', 'i', 'patrzy', 'na', 'telefon', ',', 'a', 'druga', 'stoi', 'obok', '.']","[2, 0, 1, 0, 1, 0, 4, 1, 0, 3, 4, 1, 0, 5, 3, 2, 4, 9, 5]"
"['Duży', 'pies', 'z', 'obrożą', 'na', 'szyi', 'biegnie', 'po', 'wysokiej', 'trawie', '.']","[2, 0, 1, 0, 1, 0, 4, 1, 2, 0, 5]"
"['Ludzie', 'za', 'ogrodzeniem', 'patrzą', 'na', 'biegnące', 'obok', 'siebie', 'psy', '.']","[0, 1, 0, 4, 1, 2, 1, 7, 0, 5]"
"['Czterech', 'mężczyzn', 'w', 'wojskowych', 'spodniach', ',', 'trzech', 'w', 'żółtych', 'koszulkach', ',', 'a', 'jeden', 'w', 'brązowej', ',', 'wykonuje', 'taki', 'sam', 'krok', 'taneczny', '.']","[6, 0, 1, 2, 0, 5, 6, 1, 2, 0, 5, 3, 2, 1, 2, 5, 4, 8, 2, 0, 2, 5]"
"['Jedna', 'osoba', 'w', 'sportowym', 'stroju', ',', 'rękawicach', 'i', 'kasku', 'kopie', 'drugą', 'w', 'głowę', 'na', 'ringu', '.']","[2, 0, 1, 2, 0, 5, 0, 3, 0, 4, 2, 1, 0, 1, 0, 5]"
"['Mały', 'chłopiec', 'w', 'niebieskim', 'stroju', 'biegnie', 'przed', 'patrzącą', 'na', 'niego', 'kobietą', '.']","[2, 0, 1, 2, 0, 4, 1, 2, 1, 7, 0, 5]"
"['Dziewczyna', 'grająca', 'na', 'trąbce', 'idzie', 'po', 'trawie', 'w', 'towarzystwie', 'innych', 'osób', '.']","[0, 2, 1, 0, 4, 1, 0, 1, 0, 2, 0, 5]"
"['Czworo', 'dzieci', 'skacze', 'na', 'trampolinie', 'otoczonej', 'ochronną', 'siatką', '.']","[6, 0, 4, 1, 0, 2, 2, 0, 5]"
"['Mężczyzna', 'bez', 'koszulki', 'wspina', 'się', 'po', 'skale', ',', 'asekurowany', 'od', 'dołu', 'przez', 'drugiego', 'mężczyznę', '.']","[0, 1, 0, 4, 7, 1, 0, 5, 2, 1, 0, 1, 2, 0, 5]"
"['Mężczyzna', 'w', 'niebieskiej', 'kurtce', 'stoi', 'z', 'uniesioną', 'do', 'góry', 'ręką', 'obok', 'drugiego', 'mężczyzny', 'grającego', 'w', 'golfa', '.']","[0, 1, 2, 0, 4, 1, 2, 1, 0, 0, 1, 2, 0, 2, 1, 0, 5]"
"['Człowiek', 'wykonuje', 'skok', 'na', 'sankach', 'nad', 'zaśnieżonym', 'zboczem', ',', 'na', 'którym', 'znajdują', 'się', 'też', 'inne', 'osoby', '.']","[0, 4, 0, 1, 0, 1, 2, 0, 5, 1, 8, 4, 7, 10, 2, 0, 5]"
"['Nisko', 'nad', 'miastem', 'przelatuje', 'śmigłowiec', ',', 'a', 'obok', 'przelatuje', 'odwrócony', 'skrzydłem', 'w', 'dół', 'samolot', '.']","[9, 1, 0, 4, 0, 5, 3, 9, 4, 2, 0, 1, 0, 0, 5]"
"['Dziewczynka', 'i', 'chłopiec', 'siedzą', 'przy', 'kierownicy', 'quada', 'znajdującego', 'się', 'na', 'trawie', ',', 'druga', 'dziewczynka', 'stoi', 'za', 'nimi', 'z', 'rękami', 'w', 'górze', ',', 'a', 'trzecia', 'dziewczynka', 'stoi', 'obok', 'z', 'ugiętymi', 'kolanami', '.']","[0, 3, 0, 4, 1, 0, 0, 2, 7, 1, 0, 5, 2, 0, 4, 1, 7, 1, 0, 1, 0, 5, 3, 2, 0, 4, 9, 1, 2, 0, 5]"
"['Kilka', 'zwierząt', 'stoi', 'obok', 'siebie', 'na', 'śniegu', '.']","[8, 0, 4, 1, 7, 1, 0, 5]"
"['Kobieta', 'w', 'kapeluszu', 'patrzy', 'przez', 'obiektyw', 'aparatu', 'w', 'czasie', ',', 'kiedy', 'pada', 'śnieg', '.']","[0, 1, 0, 4, 1, 0, 0, 1, 0, 5, 9, 4, 0, 5]"
"['Dziewczynka', 'w', 'zimowym', 'stroju', 'siedzi', 'na', 'śniegu', 'na', 'czerwonych', 'sankach', '.']","[0, 1, 2, 0, 4, 1, 0, 1, 2, 0, 5]"
"['Dwaj', 'mężczyźni', 'w', 'białych', 'ubraniach', 'widziani', 'od', 'tyłu', 'idą', 'obładowani', 'torbami', 'i', 'dywanami', '.']","[6, 0, 1, 2, 0, 2, 1, 0, 4, 2, 0, 3, 0, 5]"
"['Dwie', 'osoby', 'walczą', 'w', 'szermierce', 'na', 'hali', 'sportowej', '.']","[6, 0, 4, 1, 0, 1, 0, 2, 5]"
"['Uśmiechnięty', 'mężczyzna', 'wyciera', 'szmatką', 'szybę', '.']","[2, 0, 4, 0, 0, 5]"
