tokens,pos_tags
"['Sa', 'kirjuta', 'ikka', 'nii', 'nagu', 'asi', 'on', 'mitte', 'ära', 'soga', '.']","[11, 2, 9, 9, 12, 0, 2, 9, 6, 2, 5]"
"['Papiniidu', 'on', 'Pärnu', 'linnaosa', 'mitte', 'pole', 'koht', 'Pärnu', 'lähedal', '.']","[1, 6, 1, 0, 9, 6, 0, 1, 8, 5]"
"['Ja', 'kuna', 'sa', 'teadja', 'oled', 'Hillar', 'Kohv', 'ise', 'siis', 'esine', 'ka', 'oma', 'nime', 'all', '.']","[7, 12, 11, 0, 6, 1, 1, 11, 12, 2, 9, 11, 0, 8, 5]"
"['Tee', 'pilte', 'enne', 'oma', 'koduõuest', ',', 'kus', 'on', 'prahti', 'ja', 'laga', 'rohkem', 'kui', 'mujal', 'ja', 'siis', 'alles', 'mine', 'mujale', 'pildistama', '.']","[2, 0, 9, 11, 0, 5, 9, 6, 0, 7, 0, 9, 12, 9, 7, 9, 9, 2, 9, 2, 5]"
"['Esimest', 'korda', 'nägid', 'adruvalle', '?']","[4, 0, 2, 0, 5]"
"['Kellele', 'prügi', ',', 'kellele', 'varandus', '?']","[11, 0, 5, 11, 0, 5]"
"['Prügifirmad', 'lausa', 'käivad', 'kohut', ',', 'et', 'aga', 'lepinguid', 'endale', 'saada', ',', 'las', 'nüüd', 'rabelevad', 'kes', 'kiiremini', 'kohale', 'jõuab', '.']","[0, 9, 2, 0, 5, 12, 9, 0, 11, 2, 5, 9, 9, 2, 11, 9, 9, 2, 5]"
"['Minu', 'naabrinaisel', 'prygimäed', 'ymber', 'maja', 'ja', 'seda', 'linnas', ',', 'ma', 'ei', 'ytle', 'mis', 'linnas', ',', 'aga', 'rotihordid', 'ja', 'varesed', 'teevad', 'pesi', 'otse', 'öue', '.']","[11, 0, 0, 8, 0, 7, 11, 0, 5, 11, 6, 2, 11, 0, 5, 7, 0, 7, 0, 2, 0, 9, 0, 5]"
"['Prügimäed', 'tekkivad', 'tavaliselt', 'teatud', 'rahvusgrupi', 'elamiste', 'ümbrusesse', '.']","[0, 2, 9, 4, 0, 0, 0, 5]"
"['Tallinnas', 'Lasnamäe', 'ja', 'Kopli', ',', 'Tartu', 'Hiinalinn', 'jne', '.']","[1, 1, 7, 1, 5, 1, 1, 9, 5]"
"['Jälle', 'Edgar', '!', '!']","[9, 1, 5, 5]"
"['Küll', 'tema', 'ka', 'jõuab', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!']","[9, 11, 9, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['..', 'see', 'nn.', 'maala', 'on', 'aastaid', '""', 'Ilus', 'vaatepilt', '""', 'Papiniidus', 'prügimäena', '.']","[5, 10, 4, 0, 6, 0, 5, 4, 0, 5, 1, 0, 5]"
"['Mis', 'on', 'sellest', 'Pärnu', 'LV`sel', '.']","[11, 6, 11, 1, 0, 5]"
"['tähtis', ',', 'et', 'LV`se', 'ja', 'kesklinna', 'puhas', 'oleks', '.']","[4, 5, 12, 0, 7, 0, 4, 6, 5]"
"['Kes', 'sinna', 'prügi', 'poetavad', ',', 'eks', 'ikka', 'tänapäeva', 'uue', 'maja', 'om´anikud', ',', 'sest', 'maja', 'suudetakse', 'ehitada', ',', 'kallis', 'auto', 'osta', ',', 'aga', 'prügiveo', 'eest', 'enam', 'raha', 'ei', 'jätku', '.']","[11, 9, 0, 2, 5, 9, 9, 0, 4, 0, 0, 5, 12, 0, 2, 2, 5, 4, 0, 2, 5, 7, 0, 8, 9, 0, 6, 2, 5]"
"['Prügi', 'veetakse', 'pidevalt', 'autodega', 'korrusnajade', 'konteineritesse', '.']","[0, 2, 9, 0, 0, 0, 5]"
"['Igatahes', 'nüüd', 'Mai', 'ja', 'Papiniidu', 'majade', 'elanikud', 'kirjutavad', 'autrode', 'nr,`d', 'üles', ',', 'teatatakse', 'politseisse', 'ja', 'vaatame', ',', 'kes', 'on', 'prügivedajad', '.']","[9, 9, 1, 7, 1, 0, 0, 2, 0, 0, 9, 5, 2, 0, 7, 2, 5, 11, 6, 0, 5]"
"['elanikud', 'on', 'vaesed', 'ja', 'ei', 'jaksa', 'maksta', '???+']","[0, 6, 4, 7, 6, 2, 2, 5]"
"['Naljanumber', '.']","[0, 5]"
"['Prügi', 'toojad', 'on', 'lihtsalt', 's.-tapead', 'ja', 'kõik', '.']","[0, 0, 6, 9, 0, 7, 11, 5]"
"['Ja', 'samas', 'protesteerite', 'kohustusliku', 'jäätmeveo', 'vastu', '.']","[7, 9, 2, 4, 0, 8, 5]"
"['Mina', 'olen', '2', 'käega', 'poolt', '.']","[11, 6, 3, 0, 9, 5]"
"['Elan', 'üksi', 'ja', 'mul', 'külakese', 'suurim', 'konteiner', ',', 'mida', 'väiksest', 'pinsist', 'täidetud', 'ei', 'saa', ',', 'kui', 'prügiauto', 'kohale', 'tuleb', '.']","[2, 9, 7, 11, 0, 4, 0, 5, 11, 4, 0, 2, 6, 6, 5, 12, 0, 9, 2, 5]"
"['Kõige', 'rikkamad', 'ja', 'ostujõulisemad', 'toodavad', 'prügi', 'minust', 'palju', 'kordi', 'rohkem', 'ja', 'mina', 'autota', 'seda', 'võõra', 'platsi', 'peale', 'ei', 'vii', '.']","[9, 4, 7, 4, 2, 0, 11, 9, 0, 9, 7, 11, 0, 11, 4, 0, 8, 6, 2, 5]"
"['Mul', 'kõlbab', 'ahjus', 'nii', 'mõndagi', 'ära', 'põletada', ',', 'eriti', 'kempsupaberi', 'rullid', 'ja', 'munarestid', 'ja', 'pappkarbid', 'põletada', 'tulehakatiseks', '.']","[11, 2, 0, 9, 4, 9, 2, 5, 9, 0, 0, 7, 0, 7, 0, 2, 0, 5]"
"['Ma', 'ei', 'saa', 'autorist', 'aru', '-', 'kas', 'talle', 'ei', 'meeldi', 'kajakad', 'vää', '?', '?']","[11, 6, 2, 0, 0, 5, 9, 11, 6, 2, 0, 14, 5, 5]"
"['Kas', 'toitu', 'võib', 'üldse', 'kirglikult', 'teha', '?']","[9, 0, 6, 9, 9, 2, 5]"
"['Või', 'on', 'see', 'pigem', 'igapäevane', '-', '„', 'no', 'mis', 'me', 'täna', 'siis', 'süüa', 'teeme', 'peavalu', '“', '-', 'mis', 'lõppeb', 'sageli', 'ebameeldiva', 'täiskõhutunde', 'ja', 'nõudepesu', 'pohmelliga', '.']","[7, 6, 11, 9, 4, 5, 5, 14, 11, 11, 9, 9, 2, 2, 0, 5, 5, 11, 2, 9, 4, 0, 7, 0, 0, 5]"
"['Olen', 'olnud', 'mõlemas', 'äärmuses', '–', 'innustunud', 'kokaraamatute', 'ja', 'kokaveebide', 'põnevatest', 'retseptidest', 'ja', 'julgustustusest', 'ning', 'jahtinud', 'mööda', 'kaubandusvõrku', 'peeneid', 'komponente', ',', 'ökotooteid', 'ja', 'värsket', 'kraami', '.']","[6, 6, 10, 0, 5, 2, 0, 7, 0, 4, 0, 7, 0, 7, 2, 8, 0, 4, 0, 5, 0, 7, 4, 0, 5]"
"['Olen', 'vahel', 'teinud', 'ka', 'paar', 'päeva', 'tuima', 'järjekindlusega', 'praekartuleid', 'sibulaga', ',', 'sest', 'muud', 'pole', 'lihtsalt', 'pähe', 'tulnud', '.']","[6, 9, 2, 9, 3, 0, 4, 0, 0, 0, 5, 12, 11, 6, 9, 0, 2, 5]"
"['Viimasel', 'ajal', 'on', 'toimunud', 'selginemine', ':', 'tee', ',', 'mis', 'toitu', 'sa', 'teed', ',', 'tee', 'seda', 'armastusega', '.']","[4, 0, 6, 2, 0, 5, 2, 5, 11, 0, 11, 2, 5, 2, 11, 0, 5]"
"['Nii', 'maitseb', 'ühtviisi', 'hea', 'spinati', '–', 'oblika', 'gurmeesupp', 'kui', 'vana', 'hea', 'praekartul', '.']","[9, 2, 9, 4, 0, 5, 0, 0, 7, 4, 4, 0, 5]"
"['Vana', 'vene', 'kombekohaselt', 'peab', 'naine', 'toidu', 'mehele', 'ulatama', 'kahe', 'käega', 'kausist', 'hoides', 'rinnakõrguselt', ',', 'sest', 'just', 'nii', 'andvat', 'ta', 'edasi', 'oma', 'südametule', 'ja', 'mehe', 'armastus', 'naise', 'vastu', 'säilivat', 'igavesti', '.']","[4, 0, 9, 6, 0, 0, 0, 2, 3, 0, 0, 2, 9, 5, 12, 9, 9, 2, 11, 9, 11, 0, 7, 0, 0, 0, 8, 2, 9, 5]"
"['Piilume', 'Imre', 'Kose', 'kööki']","[2, 1, 1, 0]"
"['Imre', 'on', 'Eesti', 'köögikultuuri', 'uuenemisse', 'andnud', 'panuse', ',', 'mida', 'paljud', 'siiani', 'heldinult', 'meenutavad', '.']","[1, 6, 1, 0, 0, 2, 0, 5, 11, 11, 9, 9, 2, 5]"
"['Tema', 'toiduvalmistamine', 'teleekraanil', ':', 'peened', 'prantsusepärased', 'hääldused', ',', 'naerul', 'nägu', 'ja', '„', 'tsip', '–', 'tsip', '–', 'tsip', '“', 'mängleva', 'kergusega', 'maitseainete', 'käsitlemine', 'andis', 'senisele', 'toidutegemisele', 'täiesti', 'uue', 'suuna', '.']","[11, 0, 0, 5, 4, 4, 0, 5, 0, 0, 7, 5, 14, 5, 14, 5, 14, 5, 4, 0, 0, 0, 2, 4, 0, 9, 4, 0, 5]"
"['Imre', 'ise', 'ütleb', ',', 'et', 'vajab', 'hea', 'tulemuse', 'saavutamiseks', 'inspiratsiooni', 'ja', 'seda', 'loovad', 'inimesed', 'ta', 'ümber', '.']","[1, 9, 2, 5, 12, 2, 4, 0, 0, 0, 7, 11, 2, 0, 11, 8, 5]"
"['Just', 'inimesed', 'annavad', 'vajaliku', 'tagasiside', 'ja', 'tunde', ',', 'et', 'teed', 'kellelegi', 'midagi', 'väärtuslikku', '.']","[9, 0, 2, 4, 0, 7, 0, 5, 12, 2, 11, 11, 4, 5]"
"['Kokk', 'ei', 'saa', 'Imre', 'sõnul', 'olla', 'kunstnik', ',', 'kes', 'pimedas', 'katusekambris', 'üksi', 'looks', '.']","[0, 6, 6, 1, 0, 6, 0, 5, 11, 4, 0, 9, 2, 5]"
"['Veel', 'ei', 'saa', 'asjad', 'sündida', 'vägisi', 'ja', 'pingutusega', ',', 'tuleb', 'loobuda', 'hirmust', ',', 'et', 'asjad', 'võiksid', 'ebaõnnestuda', '.']","[9, 6, 6, 0, 2, 9, 7, 0, 5, 2, 2, 0, 5, 12, 0, 6, 2, 5]"
"['Uue', 'hõrgutise', 'sünniks', 'on', 'vaja', 'eelkõige', 'värsket', 'pead', '.']","[4, 0, 0, 2, 9, 9, 4, 0, 5]"
"['Kire', 'allikaks', 'on', 'see', ',', 'kui', 'teed', 'toitu', 'jätkuva', 'vaimustusega', ',', 'pead', 'sõna', 'otseses', 'mõttes', 'dialoogi', 'toidukomponentidega', ',', 'samastudes', 'sellega', ',', 'mida', 'teed', '.']","[0, 0, 6, 11, 5, 12, 2, 0, 4, 0, 5, 2, 0, 4, 0, 0, 0, 5, 2, 11, 5, 11, 2, 5]"
"['See', 'aga', 'eeldab', 'seda', ',', 'et', 'mõistad', 'asjade', 'tähendust', 'ja', 'nende', 'tähtsust', ',', 'kellele', 'teed', '.']","[11, 7, 2, 11, 5, 12, 2, 0, 0, 7, 11, 0, 5, 11, 2, 5]"
"['Imre', 'sõnul', 'peitub', 'hõrgu', 'toidu', 'valmistamise', 'saladus', 'selles', ',', 'kui', 'teha', 'seda', 'pühendumusega', ',', 'siis', 'hakkad', 'märkama', 'ka', 'pooltoone', 'ja', 'julged', 'improviseerida', '.']","[1, 0, 2, 4, 0, 0, 0, 11, 5, 12, 2, 11, 0, 5, 12, 2, 2, 9, 0, 7, 2, 2, 5]"
"['Kokkamine', 'kui', 'elustiil']","[0, 12, 0]"
"['Viimasel', 'ajal', 'on', 'inimestel', 'tavaks', 'kokku', 'saada', 'ja', 'teha', 'koos', 'süüa', '.']","[4, 0, 6, 0, 0, 9, 2, 7, 2, 9, 2, 5]"
"['Nii', 'mõnigi', 'nimetab', 'söögi', 'tegemist', 'oma', 'hobiks', 'ja', 'kokkade', 'ridadesse', 'on', 'tulnud', 'hulk', 'mehi', ',', 'kes', 'kõhutäide', 'enne', 'vaid', 'naise', 'leemekulbi', 'liigutamisest', 'sõltus', '.']","[9, 4, 2, 0, 0, 11, 0, 7, 0, 0, 6, 2, 0, 0, 5, 11, 0, 9, 9, 0, 0, 0, 2, 5]"
"['Imre', 'sõnul', 'on', 'toidu', 'koos', 'tegemine', 'sotsiaalne', 'nähtus', ',', 'vahva', 'vaba', 'aja', 'veetmise', 'ja', 'koosolemise', 'viis', '.']","[1, 0, 6, 0, 9, 0, 4, 0, 5, 4, 4, 0, 0, 7, 0, 0, 5]"
"['See', 'ei', 'pea', 'olema', 'ränk', 'kohustus', ',', 'et', 'kutsun', 'sõbrad', 'külla', ',', 'siis', 'vaaritan', 'enne', 'kaks', 'päeva', 'ja', 'kui', 'viiekäiguline', 'lõuna', 'valmis', 'ning', 'külalised', 'kohal', ',', 'siis', 'vajun', 'rammestunult', 'ja', 'tüdinult', 'tugitooli', '.']","[11, 6, 6, 6, 4, 0, 5, 12, 2, 0, 0, 5, 9, 2, 9, 3, 0, 7, 12, 4, 0, 4, 7, 0, 9, 5, 12, 2, 9, 7, 9, 0, 5]"
"['Et', 'koos', 'söögi', 'tegemine', 'õnnestuks', ',', 'pole', 'vaja', 'ajada', 'asju', 'keeruliseks', '.']","[12, 9, 0, 0, 2, 5, 2, 9, 2, 0, 4, 5]"
"['Loomulikult', 'tuleb', 'teha', 'mõningad', 'ettevalmistused', ',', 'retsepti', 'uurida', 'ja', 'komponendid', 'hankida', ',', 'kuid', 'siingi', 'soovitab', 'gurmeekokk', 'olla', 'julgem', ',', 'asendada', 'võimalusel', 'asju', ',', 'kui', 'neid', 'poest', 'saada', 'pole', '.']","[9, 2, 2, 10, 0, 5, 0, 2, 7, 0, 2, 5, 7, 9, 2, 0, 6, 4, 5, 2, 0, 0, 5, 12, 11, 0, 2, 6, 5]"
"['Toidu', 'tegemist', 'soovitab', 'Imre', 'võtta', 'kui', 'köögimeditatsiooni', ',', 'see', 'on', 'võimalus', 'saada', 'ajule', 'puhkust', 'ja', 'ennast', 'välja', 'lülitada', '.']","[0, 0, 2, 1, 2, 12, 0, 5, 11, 6, 0, 2, 0, 0, 7, 11, 9, 2, 5]"
"['See', 'on', 'kui', 'uue', 'aja', 'lõõgastumisviis', '.']","[11, 6, 12, 4, 0, 0, 5]"
"['Algab', 'kõik', 'sellest', ',', 'et', 'tuleb', 'endalt', 'hirmud', 'ebaõnnestumise', 'ees', 'maha', 'võtta', ',', 'suhtuda', 'toidutegemisse', 'kui', 'põnevasse', 'mängu', ',', 'võimalusesse', 'õppida', 'ja', 'uusi', 'kogemusi', 'saada', '.']","[2, 11, 11, 5, 12, 2, 11, 0, 0, 8, 9, 2, 5, 2, 0, 12, 4, 0, 5, 0, 2, 7, 4, 0, 2, 5]"
"['Ka', 'siis', 'kui', 'üksi', 'perele', 'süüa', 'teha', ',', 'ei', 'tohiks', 'minna', 'stressi', ',', 'vaid', 'püüda', 'seda', 'huviga', 'ja', 'lõõgastunult', 'teha', '.']","[9, 9, 12, 9, 0, 2, 2, 5, 6, 6, 2, 0, 5, 7, 2, 11, 0, 7, 9, 2, 5]"
"['Kui', 'ei', 'soovi', 'või', 'ei', 'oska', 'mõtteid', 'välja', 'lülitada', ',', 'siis', 'ei', 'pruugi', 'Imre', 'sõnul', 'toit', 'õnnestuda', '.']","[12, 6, 2, 7, 6, 2, 0, 9, 2, 5, 12, 6, 2, 1, 0, 0, 2, 5]"
"['Tuleb', 'olla', 'selle', 'toidu', 'jaoks', ',', 'siin', 'ja', 'praegu', '.']","[2, 2, 10, 0, 8, 5, 9, 7, 9, 5]"
"['Kui', 'seda', 'soovitust', 'järgida', ',', 'siis', 'muutub', 'söögitegemine', 'millekski', 'enamaks', 'ja', 'me', 'ise', 'oleme', 'saanud', 'läbi', 'selle', 'uueks', 'ja', 'energilisemaks', '.']","[12, 10, 0, 2, 5, 9, 2, 0, 11, 4, 7, 11, 11, 6, 2, 8, 11, 4, 7, 4, 5]"
"['See', 'on', 'enese', 'taastamine', 'toredal', 'ja', 'toitval', 'viisil', '.']","[11, 6, 11, 0, 4, 7, 4, 0, 5]"
"['Imre', 'julgustab', 'ka', 'tundmatute', 'retseptide', 'puhul', 'kombineerima', 'ja', 'kujundama', 'enda', 'loomingut', '.']","[1, 2, 9, 4, 0, 8, 2, 7, 2, 11, 0, 5]"
"['Loov', ',', 'armastusega', 'lähenemine', 'mõjutab', 'toidu', 'kvaliteeti', 'ja', 'energeetikat', 'ning', 'läbi', 'selle', 'mõjutab', 'ka', 'toidu', 'sööjaid', 'positiivselt', '.']","[4, 5, 0, 0, 2, 0, 0, 7, 0, 7, 8, 11, 2, 9, 0, 0, 9, 5]"
"['Toidu', 'trend', 'võiks', 'sõltuda', 'hooajast', 'ja', 'tervislikkusest']","[0, 0, 6, 2, 0, 7, 0]"
"['Toidu', 'tegemisel', 'oleks', 'tark', 'sõltuda', 'hooajalisusest', ',', 'kuigi', 'see', 'kultuur', 'on', 'Eestis', 'veel', 'noor', '.']","[0, 0, 6, 4, 2, 0, 5, 12, 10, 0, 6, 1, 9, 4, 5]"
"['Mõistlik', 'on', 'kevadel', 'pakkuda', 'sparglit', ',', 'Eesti', 'vasikaliha', '–', 'sinna', 'pakkuda', 'juurde', 'turutädidelt', 'juurde', 'kevadkorgitsat', 'ja', 'ongi', 'superroog', 'valmis', '.']","[4, 6, 0, 2, 0, 5, 1, 0, 5, 9, 2, 9, 0, 9, 0, 7, 6, 0, 4, 5]"
"['Mõttetu', 'on', 'Imre', 'sõnul', 'süüa', 'maasikaid', ',', 'mis', 'on', 'toodud', 'tea', 'kust', 'ja', 'maitsevad', 'nagu', 'Star', 'Trek', '.']","[4, 6, 1, 0, 2, 0, 5, 11, 6, 2, 2, 9, 7, 2, 12, 1, 1, 5]"
"['Igal', 'asjal', 'olgu', 'ikka', 'oma', 'aeg', '.']","[10, 0, 6, 9, 11, 0, 5]"
"['Kohalikud', 'ja', 'kvaliteetsed', 'toiduained', 'on', 'head', '.']","[4, 7, 4, 0, 6, 4, 5]"
"['Toit', 'peaks', 'lisaks', 'muidugi', 'olema', 'ka', 'tervislik', 'ja', 'proteiini', 'osakaal', 'suurem', '.']","[0, 6, 0, 9, 6, 9, 4, 7, 0, 0, 4, 5]"
"['Näiteks', 'rasvasest', 'kalast', 'pole', 'keegi', 'paksuks', 'läinud', '.']","[9, 4, 0, 6, 11, 4, 2, 5]"
"['Toidust', 'saab', 'alguse', 'ju', 'ka', 'meie', 'väline', 'sära', '.']","[0, 2, 0, 9, 9, 11, 4, 0, 5]"
